timestamp,sda_node_disk_read_bytes_total,sr0_node_disk_read_bytes_total,node_disk_written_bytes_total,/dev/sda2_/boot_ext4_node_filesystem_free_bytes,/dev/sda3_/_xfs_node_filesystem_free_bytes,/dev/sda5_/var_xfs_node_filesystem_free_bytes,tmpfs_/run/lock_tmpfs_node_filesystem_free_bytes,tmpfs_/run/snapd/ns_tmpfs_node_filesystem_free_bytes,tmpfs_/run/user/0_tmpfs_node_filesystem_free_bytes,tmpfs_/run/user/1002_tmpfs_node_filesystem_free_bytes,tmpfs_/run/user/118_tmpfs_node_filesystem_free_bytes,tmpfs_/run/user/502_tmpfs_node_filesystem_free_bytes,tmpfs_/run_tmpfs_node_filesystem_free_bytes,/dev/sda2_/boot_ext4_node_filesystem_size_bytes,/dev/sda3_/_xfs_node_filesystem_size_bytes,/dev/sda5_/var_xfs_node_filesystem_size_bytes,tmpfs_/run/lock_tmpfs_node_filesystem_size_bytes,tmpfs_/run/snapd/ns_tmpfs_node_filesystem_size_bytes,tmpfs_/run/user/0_tmpfs_node_filesystem_size_bytes,tmpfs_/run/user/1002_tmpfs_node_filesystem_size_bytes,tmpfs_/run/user/118_tmpfs_node_filesystem_size_bytes,tmpfs_/run/user/502_tmpfs_node_filesystem_size_bytes,tmpfs_/run_tmpfs_node_filesystem_size_bytes,node_load1,node_memory_MemAvailable_bytes,node_memory_MemTotal_bytes,node_memory_SwapTotal_bytes,node_netstat_Tcp_CurrEstab,node_network_receive_bytes_total,node_network_transmit_bytes_total,node_sockstat_sockets_used,node_sockstat_TCP_tw,0_0_node_cpu_core_throttles_total,0_1_node_cpu_core_throttles_total,1_0_node_cpu_core_throttles_total,1_1_node_cpu_core_throttles_total,2_0_node_cpu_core_throttles_total,2_1_node_cpu_core_throttles_total,3_0_node_cpu_core_throttles_total,3_1_node_cpu_core_throttles_total,4_0_node_cpu_core_throttles_total,4_1_node_cpu_core_throttles_total,5_0_node_cpu_core_throttles_total,5_1_node_cpu_core_throttles_total,6_0_node_cpu_core_throttles_total,6_1_node_cpu_core_throttles_total,7_0_node_cpu_core_throttles_total,7_1_node_cpu_core_throttles_total,node_uname_info
2025-06-25 11:35:00,15032320.0,0.0,6356398263296.0,209522688.0,37950955520.0,2898401828864.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,2.85,19775160320.0,67130114048.0,146028879872.0,729.0,796288804058.0,415366681268.0,12254.0,2347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:35:30,199311360.0,0.0,6356481310720.0,209522688.0,37950955520.0,2898412867584.0,5242880.0,6666805248.0,6713004032.0,6713004032.0,6713004032.0,6713004032.0,6666805248.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,6713008128.0,6713012224.0,3.12,19203956736.0,67130114048.0,146028879872.0,809.0,796301011242.0,415373054100.0,12237.0,2403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:36:00,2744320.0,0.0,6356522330112.0,209522688.0,37950955520.0,2898399485952.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,2.8,18993790976.0,67130114048.0,146028879872.0,894.0,796310805928.0,415373865315.0,12406.0,2359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:36:30,18747392.0,0.0,6356615553536.0,209522688.0,37950955520.0,2898455248896.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,4.6,18880454656.0,67130114048.0,146028879872.0,719.0,796323455774.0,415376379910.0,12151.0,2337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:37:00,14303232.0,0.0,6356682345984.0,209522688.0,37950955520.0,2898443935744.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,3.6,19394244608.0,67130114048.0,146028879872.0,673.0,796333529497.0,415379535903.0,12182.0,2287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:37:30,8044544.0,0.0,6356740413952.0,209522688.0,37950955520.0,2898440183808.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,3.25,18958639104.0,67130114048.0,146028879872.0,708.0,796344859796.0,415385410975.0,12125.0,2297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:38:00,12918784.0,0.0,6356786521088.0,209522688.0,37950955520.0,2898430869504.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,2.52,19126927360.0,67130114048.0,146028879872.0,685.0,796354475944.0,415393887664.0,12098.0,2299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:38:30,8515584.0,0.0,6356839028224.0,209522688.0,37950955520.0,2898430242816.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,2.92,19249106944.0,67130114048.0,146028879872.0,702.0,796364766555.0,415399396713.0,12117.0,2227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:39:00,13504512.0,0.0,6356905726976.0,209522688.0,37950955520.0,2898421813248.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,2.84,19301072896.0,67130114048.0,146028879872.0,700.0,796375749037.0,415414308486.0,12138.0,2330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:39:30,11300864.0,0.0,6356980623872.0,209522688.0,37950955520.0,2898405965824.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,3.26,18893111296.0,67130114048.0,146028879872.0,737.0,796387056596.0,415416899120.0,12168.0,2507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:40:00,3256320.0,0.0,6357018309120.0,209522688.0,37950955520.0,2898403672064.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,3.05,19409055744.0,67130114048.0,146028879872.0,774.0,796397646592.0,415417651825.0,12198.0,2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:40:30,8544256.0,0.0,6357101953536.0,209522688.0,37950955520.0,2898398887936.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,3.64,19247517696.0,67130114048.0,146028879872.0,688.0,796408930552.0,415419517216.0,12159.0,2574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:41:00,91377664.0,0.0,6357250614272.0,209522688.0,37950955520.0,2898341560320.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,5.32,19189551104.0,67130114048.0,146028879872.0,700.0,796489109751.0,415434878178.0,12138.0,2882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:41:30,152543232.0,0.0,6357463610880.0,209522688.0,37950955520.0,2898372771840.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,5.02,19635245056.0,67130114048.0,146028879872.0,693.0,796536405286.0,415437781738.0,12139.0,2778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:42:00,3530752.0,0.0,6357524817920.0,209522688.0,37950955520.0,2898358685696.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,4.09,18984742912.0,67130114048.0,146028879872.0,630.0,796546672802.0,415438954299.0,12162.0,2558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:42:30,7417856.0,0.0,6357610769920.0,209522688.0,37950955520.0,2898415824896.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,8.48,19782144000.0,67130114048.0,146028879872.0,664.0,796558322672.0,415440919167.0,12095.0,2451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:43:00,2519040.0,0.0,6357646771200.0,209522688.0,37950955520.0,2898405662720.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,6.33,19304517632.0,67130114048.0,146028879872.0,715.0,796568501483.0,415442881731.0,12139.0,2330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:43:30,4493312.0,0.0,6357698880000.0,209522688.0,37950955520.0,2898394648576.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,6.04,19695067136.0,67130114048.0,146028879872.0,749.0,796580669659.0,415444624057.0,12164.0,2406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:44:00,2879488.0,0.0,6357744062464.0,209522688.0,37950955520.0,2898390327296.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,4.47,19305172992.0,67130114048.0,146028879872.0,763.0,796590837161.0,415445575557.0,12206.0,2410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:44:30,46981120.0,0.0,6357793250304.0,209522688.0,37950955520.0,2898378690560.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,4.74,19815809024.0,67130114048.0,146028879872.0,663.0,796601484015.0,415447192492.0,12107.0,2361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:45:00,3244032.0,0.0,6357863210496.0,209522688.0,37950955520.0,2898373816320.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,5.38,19555459072.0,67130114048.0,146028879872.0,611.0,796611844362.0,415449679410.0,12138.0,2439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:45:30,2732032.0,0.0,6357909351936.0,209522688.0,37950955520.0,2898387587072.0,5242880.0,6666805248.0,6713004032.0,6713004032.0,6713004032.0,6713004032.0,6666805248.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,6713008128.0,6713012224.0,6.25,19936288768.0,67130114048.0,146028879872.0,607.0,796621925299.0,415451352429.0,12058.0,2408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:46:00,4378624.0,0.0,6357958250496.0,209522688.0,37950955520.0,2898375417856.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,5.51,19293978624.0,67130114048.0,146028879872.0,683.0,796632986024.0,415451892893.0,12215.0,2417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:46:30,1732608.0,0.0,6358016711680.0,209522688.0,37950955520.0,2898374901760.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,4.4,19790520320.0,67130114048.0,146028879872.0,658.0,796644173117.0,415453980367.0,12192.0,2584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:47:00,1781760.0,0.0,6358075483136.0,209522688.0,37950955520.0,2898363801600.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,3.88,19445317632.0,67130114048.0,146028879872.0,639.0,796653390281.0,415455910185.0,12062.0,2342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:47:30,3559424.0,0.0,6358130841600.0,209522688.0,37950955520.0,2898362503168.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,3.54,19875356672.0,67130114048.0,146028879872.0,612.0,796663058367.0,415457853348.0,12026.0,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:48:00,5566464.0,0.0,6358182813696.0,209522688.0,37950955520.0,2898354683904.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,2.85,19712716800.0,67130114048.0,146028879872.0,677.0,796671635104.0,415458585965.0,12101.0,2035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:48:30,11231232.0,0.0,6358276050944.0,209522688.0,37950955520.0,2898399399936.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,3.1,19518210048.0,67130114048.0,146028879872.0,668.0,796682637030.0,415460349347.0,12137.0,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:49:00,1179648.0,0.0,6358300086784.0,209522688.0,37950955520.0,2898392813568.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,2.76,19776036864.0,67130114048.0,146028879872.0,720.0,796692114642.0,415461893349.0,12219.0,2045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:49:30,1208320.0,0.0,6358346506240.0,209522688.0,37950955520.0,2898384683008.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,3.16,19797393408.0,67130114048.0,146028879872.0,651.0,796704119882.0,415463374869.0,12055.0,2171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-25 11:50:00,1052672.0,0.0,6358402263040.0,209522688.0,37950955520.0,2898371493888.0,5242880.0,6666813440.0,6713004032.0,6713004032.0,6713004032.0,0.0,6666813440.0,473923584.0,53660876800.0,15807110184960.0,5242880.0,6713012224.0,6713008128.0,6713008128.0,6713008128.0,0.0,6713012224.0,3.79,19460935680.0,67130114048.0,146028879872.0,643.0,796713120650.0,415463768195.0,12058.0,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
